release_date,state,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,location,season
2025-04-25,il,202516,202340,80,1104,76126,177,,,,,,,1.45023,1.45023,17,2023/2024
2025-04-25,in,202516,202340,80,1263,75875,160,,,,,,,1.66458,1.66458,18,2023/2024
2025-04-25,ks,202516,202340,80,160,19680,36,,,,,,,0.813008,0.813008,20,2023/2024
2025-04-25,ky,202516,202340,80,503,36325,87,,,,,,,1.38472,1.38472,21,2023/2024
2025-04-25,la,202516,202340,80,1011,43378,87,,,,,,,2.33067,2.33067,22,2023/2024
2025-04-25,ma,202516,202340,80,1208,89755,105,,,,,,,1.34589,1.34589,25,2023/2024
2025-04-25,md,202516,202340,80,1159,48612,69,,,,,,,2.38418,2.38418,24,2023/2024
2025-04-25,me,202516,202340,80,120,15951,53,,,,,,,0.752304,0.752304,23,2023/2024
2025-04-25,mi,202516,202340,80,1469,145033,284,,,,,,,1.01287,1.01287,26,2023/2024
2025-04-25,mn,202516,202340,80,261,35790,73,,,,,,,0.729254,0.729254,27,2023/2024
2025-04-25,mo,202516,202340,80,365,28104,41,,,,,,,1.29875,1.29875,29,2023/2024
2025-04-25,ms,202516,202340,80,434,14430,30,,,,,,,3.00762,3.00762,28,2023/2024
2025-04-25,mt,202516,202340,80,45,6770,28,,,,,,,0.664697,0.664697,30,2023/2024
2025-04-25,nat,202516,202340,80,56312,2491698,4131,13519,19002,,13442,5294,5055,2.27793,2.25998,US,2023/2024
2025-04-25,nc,202516,202340,80,1517,93943,142,,,,,,,1.61481,1.61481,37,2023/2024
2025-04-25,nd,202516,202340,80,36,2434,12,,,,,,,1.47905,1.47905,38,2023/2024
2025-04-25,ne,202516,202340,80,250,13584,92,,,,,,,1.8404,1.8404,31,2023/2024
2025-04-25,nh,202516,202340,80,29,8730,21,,,,,,,0.332188,0.332188,33,2023/2024
2025-04-25,nj,202516,202340,80,974,30510,32,,,,,,,3.1924,3.1924,34,2023/2024
2025-04-25,nm,202516,202340,80,705,21581,39,,,,,,,3.26676,3.26676,35,2023/2024
2025-04-25,nv,202516,202340,80,785,44471,66,,,,,,,1.7652,1.7652,32,2023/2024
2025-04-25,oh,202516,202340,80,671,38054,71,,,,,,,1.76328,1.76328,39,2023/2024
2025-04-25,ok,202516,202340,80,170,18987,31,,,,,,,0.895349,0.895349,40,2023/2024
2025-04-25,or,202516,202340,80,461,41087,89,,,,,,,1.12201,1.12201,41,2023/2024
2025-04-25,pa,202516,202340,80,761,70529,101,,,,,,,1.07899,1.07899,42,2023/2024
2025-04-25,pr,202516,202340,80,129,1812,5,,,,,,,7.11921,7.11921,72,2023/2024
2025-04-25,ri,202516,202340,80,149,14107,24,,,,,,,1.05621,1.05621,44,2023/2024
2025-04-25,sc,202516,202340,80,766,31881,38,,,,,,,2.40268,2.40268,45,2023/2024
2025-04-25,sd,202516,202340,80,67,8295,31,,,,,,,0.807715,0.807715,46,2023/2024
2025-04-25,tn,202516,202340,80,773,35025,100,,,,,,,2.207,2.207,47,2023/2024
2025-04-25,tx,202516,202340,80,1726,49801,51,,,,,,,3.46579,3.46579,48,2023/2024
2025-04-25,ut,202516,202340,80,227,18685,47,,,,,,,1.21488,1.21488,49,2023/2024
2025-04-25,va,202516,202340,80,3021,115352,180,,,,,,,2.61894,2.61894,51,2023/2024
2025-04-25,vt,202516,202340,80,35,5854,11,,,,,,,0.597882,0.597882,50,2023/2024
2025-04-25,wa,202516,202340,80,811,77044,109,,,,,,,1.05265,1.05265,53,2023/2024
2025-04-25,wi,202516,202340,80,359,30811,66,,,,,,,1.16517,1.16517,55,2023/2024
2025-04-25,wv,202516,202340,80,270,13827,46,,,,,,,1.9527,1.9527,54,2023/2024
2025-04-25,wy,202516,202340,80,108,3433,17,,,,,,,3.14594,3.14594,56,2023/2024
2025-04-25,ak,202516,202341,79,193,4224,12,,,,,,,4.56913,4.56913,02,2023/2024
2025-04-25,al,202516,202341,79,1045,42336,108,,,,,,,2.46835,2.46835,01,2023/2024
2025-04-25,ar,202516,202341,79,293,15649,48,,,,,,,1.87232,1.87232,05,2023/2024
2025-04-25,az,202516,202341,79,1349,72894,122,,,,,,,1.85063,1.85063,04,2023/2024
2025-04-25,ca,202516,202341,79,7433,277213,211,,,,,,,2.68133,2.68133,06,2023/2024
2025-04-25,co,202516,202341,79,1156,48836,97,,,,,,,2.36711,2.36711,08,2023/2024
2025-04-25,ct,202516,202341,79,685,42344,69,,,,,,,1.6177,1.6177,09,2023/2024
2025-04-25,dc,202516,202341,79,328,7843,7,,,,,,,4.18207,4.18207,11,2023/2024
2025-04-25,de,202516,202341,79,120,13190,23,,,,,,,0.90978,0.90978,10,2023/2024
2025-04-25,fl,202516,202341,79,10289,254104,359,,,,,,,4.04913,4.04913,12,2023/2024
2025-04-25,ga,202516,202341,79,2934,80121,103,,,,,,,3.66196,3.66196,13,2023/2024
2025-04-25,hi,202516,202341,79,917,31609,43,,,,,,,2.90107,2.90107,15,2023/2024
2025-04-25,ia,202516,202341,79,73,5821,15,,,,,,,1.25408,1.25408,19,2023/2024
2025-04-25,id,202516,202341,79,88,10344,31,,,,,,,0.850735,0.850735,16,2023/2024
2025-04-25,il,202516,202341,79,1093,70564,174,,,,,,,1.54895,1.54895,17,2023/2024
2025-04-25,in,202516,202341,79,1246,71527,159,,,,,,,1.742,1.742,18,2023/2024
2025-04-25,ks,202516,202341,79,171,19350,36,,,,,,,0.883721,0.883721,20,2023/2024
2025-04-25,ky,202516,202341,79,517,37308,89,,,,,,,1.38576,1.38576,21,2023/2024
2025-04-25,la,202516,202341,79,1049,42360,87,,,,,,,2.47639,2.47639,22,2023/2024
2025-04-25,ma,202516,202341,79,1124,86969,104,,,,,,,1.29241,1.29241,25,2023/2024
2025-04-25,md,202516,202341,79,1131,47693,69,,,,,,,2.37142,2.37142,24,2023/2024
2025-04-25,me,202516,202341,79,156,15738,53,,,,,,,0.991231,0.991231,23,2023/2024
2025-04-25,mi,202516,202341,79,1529,141764,284,,,,,,,1.07855,1.07855,26,2023/2024
2025-04-25,mn,202516,202341,79,338,36442,74,,,,,,,0.927501,0.927501,27,2023/2024
2025-04-25,mo,202516,202341,79,390,28143,41,,,,,,,1.38578,1.38578,29,2023/2024
2025-04-25,ms,202516,202341,79,450,14730,31,,,,,,,3.05499,3.05499,28,2023/2024
2025-04-25,mt,202516,202341,79,43,6479,28,,,,,,,0.663683,0.663683,30,2023/2024
2025-04-25,nat,202516,202341,79,57524,2486536,4152,14421,18598,,13972,5435,5098,2.33671,2.31342,US,2023/2024
2025-04-25,nc,202516,202341,79,1613,92501,144,,,,,,,1.74376,1.74376,37,2023/2024
2025-04-25,nd,202516,202341,79,64,2357,11,,,,,,,2.71532,2.71532,38,2023/2024
2025-04-25,ne,202516,202341,79,320,15939,92,,,,,,,2.00765,2.00765,31,2023/2024
2025-04-25,nh,202516,202341,79,30,8620,22,,,,,,,0.348028,0.348028,33,2023/2024
2025-04-25,nj,202516,202341,79,980,27231,31,,,,,,,3.59884,3.59884,34,2023/2024
2025-04-25,nm,202516,202341,79,706,21348,39,,,,,,,3.3071,3.3071,35,2023/2024
2025-04-25,nv,202516,202341,79,842,45228,66,,,,,,,1.86168,1.86168,32,2023/2024
2025-04-25,oh,202516,202341,79,784,38440,74,,,,,,,2.03954,2.03954,39,2023/2024
2025-04-25,ok,202516,202341,79,199,22872,32,,,,,,,0.870059,0.870059,40,2023/2024
2025-04-25,or,202516,202341,79,472,40651,89,,,,,,,1.1611,1.1611,41,2023/2024
2025-04-25,pa,202516,202341,79,690,67545,101,,,,,,,1.02154,1.02154,42,2023/2024
2025-04-25,pr,202516,202341,79,142,1879,5,,,,,,,7.55721,7.55721,72,2023/2024
2025-04-25,ri,202516,202341,79,132,13095,23,,,,,,,1.00802,1.00802,44,2023/2024
2025-04-25,sc,202516,202341,79,797,32174,39,,,,,,,2.47716,2.47716,45,2023/2024
2025-04-25,sd,202516,202341,79,46,8166,31,,,,,,,0.563311,0.563311,46,2023/2024
2025-04-25,tn,202516,202341,79,729,33792,99,,,,,,,2.15732,2.15732,47,2023/2024
2025-04-25,tx,202516,202341,79,1717,49341,52,,,,,,,3.47986,3.47986,48,2023/2024
2025-04-25,ut,202516,202341,79,207,19008,48,,,,,,,1.08902,1.08902,49,2023/2024
2025-04-25,va,202516,202341,79,3145,114198,180,,,,,,,2.75399,2.75399,51,2023/2024
2025-04-25,vt,202516,202341,79,41,6477,15,,,,,,,0.633009,0.633009,50,2023/2024
2025-04-25,wa,202516,202341,79,755,75339,109,,,,,,,1.00214,1.00214,53,2023/2024
2025-04-25,wi,202516,202341,79,350,29118,66,,,,,,,1.20201,1.20201,55,2023/2024
2025-04-25,wv,202516,202341,79,227,14057,50,,,,,,,1.61485,1.61485,54,2023/2024
2025-04-25,wy,202516,202341,79,119,3373,17,,,,,,,3.52802,3.52802,56,2023/2024
2025-04-25,ak,202516,202342,78,171,4069,12,,,,,,,4.20251,4.20251,02,2023/2024
2025-04-25,al,202516,202342,78,1121,39987,101,,,,,,,2.80341,2.80341,01,2023/2024
2025-04-25,ar,202516,202342,78,349,15030,48,,,,,,,2.32202,2.32202,05,2023/2024
2025-04-25,az,202516,202342,78,1407,76737,122,,,,,,,1.83354,1.83354,04,2023/2024
2025-04-25,ca,202516,202342,78,8892,277580,209,,,,,,,3.2034,3.2034,06,2023/2024
2025-04-25,co,202516,202342,78,1311,49395,97,,,,,,,2.65411,2.65411,08,2023/2024
2025-04-25,ct,202516,202342,78,719,42398,69,,,,,,,1.69583,1.69583,09,2023/2024
2025-04-25,dc,202516,202342,78,399,8013,7,,,,,,,4.97941,4.97941,11,2023/2024
2025-04-25,de,202516,202342,78,125,12888,22,,,,,,,0.969894,0.969894,10,2023/2024
2025-04-25,fl,202516,202342,78,11103,253881,358,,,,,,,4.37331,4.37331,12,2023/2024
2025-04-25,ga,202516,202342,78,2887,78219,103,,,,,,,3.69092,3.69092,13,2023/2024
2025-04-25,hi,202516,202342,78,1106,34473,43,,,,,,,3.20831,3.20831,15,2023/2024
2025-04-25,ia,202516,202342,78,61,5959,16,,,,,,,1.02366,1.02366,19,2023/2024
2025-04-25,id,202516,202342,78,84,9993,30,,,,,,,0.840588,0.840588,16,2023/2024
2025-04-25,il,202516,202342,78,1084,73688,177,,,,,,,1.47107,1.47107,17,2023/2024
2025-04-25,in,202516,202342,78,1269,69537,160,,,,,,,1.82493,1.82493,18,2023/2024
2025-04-25,ks,202516,202342,78,193,19081,35,,,,,,,1.01148,1.01148,20,2023/2024
2025-04-25,ky,202516,202342,78,560,37701,89,,,,,,,1.48537,1.48537,21,2023/2024
2025-04-25,la,202516,202342,78,1268,43503,87,,,,,,,2.91474,2.91474,22,2023/2024
2025-04-25,ma,202516,202342,78,1292,87581,105,,,,,,,1.47521,1.47521,25,2023/2024
2025-04-25,md,202516,202342,78,1215,48445,71,,,,,,,2.508,2.508,24,2023/2024
2025-04-25,me,202516,202342,78,113,15553,52,,,,,,,0.726548,0.726548,23,2023/2024
2025-04-25,mi,202516,202342,78,1573,134497,283,,,,,,,1.16954,1.16954,26,2023/2024
2025-04-25,mn,202516,202342,78,330,34593,75,,,,,,,0.95395,0.95395,27,2023/2024
2025-04-25,mo,202516,202342,78,344,28094,41,,,,,,,1.22446,1.22446,29,2023/2024
2025-04-25,ms,202516,202342,78,506,15442,31,,,,,,,3.27678,3.27678,28,2023/2024
2025-04-25,mt,202516,202342,78,51,6929,28,,,,,,,0.736037,0.736037,30,2023/2024
2025-04-25,nat,202516,202342,78,62502,2484738,4137,15720,20305,,14465,5816,6196,2.52187,2.51544,US,2023/2024
2025-04-25,nc,202516,202342,78,1634,90304,142,,,,,,,1.80944,1.80944,37,2023/2024
2025-04-25,nd,202516,202342,78,80,2936,13,,,,,,,2.7248,2.7248,38,2023/2024
2025-04-25,ne,202516,202342,78,320,15275,92,,,,,,,2.09493,2.09493,31,2023/2024
2025-04-25,nh,202516,202342,78,37,8555,21,,,,,,,0.432496,0.432496,33,2023/2024
2025-04-25,nj,202516,202342,78,1042,29166,33,,,,,,,3.57265,3.57265,34,2023/2024
2025-04-25,nm,202516,202342,78,815,21760,38,,,,,,,3.7454,3.7454,35,2023/2024
2025-04-25,nv,202516,202342,78,928,45550,66,,,,,,,2.03732,2.03732,32,2023/2024
2025-04-25,oh,202516,202342,78,827,37924,74,,,,,,,2.18068,2.18068,39,2023/2024
2025-04-25,ok,202516,202342,78,278,22364,37,,,,,,,1.24307,1.24307,40,2023/2024
2025-04-25,or,202516,202342,78,431,40140,79,,,,,,,1.07374,1.07374,41,2023/2024
2025-04-25,pa,202516,202342,78,827,67700,99,,,,,,,1.22157,1.22157,42,2023/2024
2025-04-25,pr,202516,202342,78,118,1893,5,,,,,,,6.23349,6.23349,72,2023/2024
2025-04-25,ri,202516,202342,78,132,12867,22,,,,,,,1.02588,1.02588,44,2023/2024
2025-04-25,sc,202516,202342,78,870,32350,39,,,,,,,2.68934,2.68934,45,2023/2024
2025-04-25,sd,202516,202342,78,59,8572,31,,,,,,,0.688287,0.688287,46,2023/2024
2025-04-25,tn,202516,202342,78,689,33175,98,,,,,,,2.07687,2.07687,47,2023/2024
2025-04-25,tx,202516,202342,78,2051,51301,52,,,,,,,3.99797,3.99797,48,2023/2024
2025-04-25,ut,202516,202342,78,238,19094,48,,,,,,,1.24646,1.24646,49,2023/2024
2025-04-25,va,202516,202342,78,3419,115652,181,,,,,,,2.95628,2.95628,51,2023/2024
2025-04-25,vt,202516,202342,78,55,6410,16,,,,,,,0.858034,0.858034,50,2023/2024
2025-04-25,wa,202516,202342,78,761,74115,109,,,,,,,1.02678,1.02678,53,2023/2024
2025-04-25,wi,202516,202342,78,356,29368,65,,,,,,,1.2122,1.2122,55,2023/2024
2025-04-25,wv,202516,202342,78,203,14363,51,,,,,,,1.41335,1.41335,54,2023/2024
2025-04-25,wy,202516,202342,78,158,3136,18,,,,,,,5.03827,5.03827,56,2023/2024
2025-04-25,ak,202516,202343,77,171,4019,12,,,,,,,4.25479,4.25479,02,2023/2024
2025-04-25,al,202516,202343,77,1368,43194,108,,,,,,,3.16711,3.16711,01,2023/2024
2025-04-25,ar,202516,202343,77,330,15847,47,,,,,,,2.08241,2.08241,05,2023/2024
2025-04-25,az,202516,202343,77,1611,78056,123,,,,,,,2.0639,2.0639,04,2023/2024
2025-04-25,ca,202516,202343,77,9268,276515,210,,,,,,,3.35172,3.35172,06,2023/2024
2025-04-25,co,202516,202343,77,1276,49442,97,,,,,,,2.5808,2.5808,08,2023/2024
2025-04-25,ct,202516,202343,77,809,42983,69,,,,,,,1.88214,1.88214,09,2023/2024
2025-04-25,dc,202516,202343,77,400,7895,6,,,,,,,5.0665,5.0665,11,2023/2024
2025-04-25,de,202516,202343,77,119,13136,22,,,,,,,0.905907,0.905907,10,2023/2024
2025-04-25,fl,202516,202343,77,12309,259017,357,,,,,,,4.7522,4.7522,12,2023/2024
2025-04-25,ga,202516,202343,77,3387,85171,103,,,,,,,3.97671,3.97671,13,2023/2024
2025-04-25,hi,202516,202343,77,1164,34553,42,,,,,,,3.36874,3.36874,15,2023/2024
2025-04-25,ia,202516,202343,77,50,5520,16,,,,,,,0.905797,0.905797,19,2023/2024
2025-04-25,id,202516,202343,77,60,7780,31,,,,,,,0.771208,0.771208,16,2023/2024
2025-04-25,il,202516,202343,77,1402,75085,177,,,,,,,1.86722,1.86722,17,2023/2024
2025-04-25,in,202516,202343,77,1108,60378,161,,,,,,,1.83511,1.83511,18,2023/2024
2025-04-25,ks,202516,202343,77,204,19231,36,,,,,,,1.06079,1.06079,20,2023/2024
2025-04-25,ky,202516,202343,77,641,37975,88,,,,,,,1.68795,1.68795,21,2023/2024
2025-04-25,la,202516,202343,77,1485,44571,87,,,,,,,3.33176,3.33176,22,2023/2024
2025-04-25,ma,202516,202343,77,1275,89624,103,,,,,,,1.42261,1.42261,25,2023/2024
2025-04-25,md,202516,202343,77,1366,49459,71,,,,,,,2.76188,2.76188,24,2023/2024
2025-04-25,me,202516,202343,77,136,15010,53,,,,,,,0.906063,0.906063,23,2023/2024
2025-04-25,mi,202516,202343,77,1839,145756,284,,,,,,,1.2617,1.2617,26,2023/2024
2025-04-25,mn,202516,202343,77,317,36777,74,,,,,,,0.861952,0.861952,27,2023/2024
2025-04-25,mo,202516,202343,77,446,28394,41,,,,,,,1.57075,1.57075,29,2023/2024
2025-04-25,ms,202516,202343,77,619,15344,30,,,,,,,4.03415,4.03415,28,2023/2024
2025-04-25,mt,202516,202343,77,42,6390,28,,,,,,,0.657277,0.657277,30,2023/2024
2025-04-25,nat,202516,202343,77,67776,2523716,4163,16987,22514,,15481,6082,6712,2.7123,2.68556,US,2023/2024
2025-04-25,nc,202516,202343,77,1862,92188,144,,,,,,,2.01979,2.01979,37,2023/2024
2025-04-25,nd,202516,202343,77,123,3681,13,,,,,,,3.34148,3.34148,38,2023/2024
2025-04-25,ne,202516,202343,77,364,16048,92,,,,,,,2.2682,2.2682,31,2023/2024
2025-04-25,nh,202516,202343,77,39,8739,23,,,,,,,0.446275,0.446275,33,2023/2024
2025-04-25,nj,202516,202343,77,1022,28146,32,,,,,,,3.63107,3.63107,34,2023/2024
2025-04-25,nm,202516,202343,77,864,22328,40,,,,,,,3.86958,3.86958,35,2023/2024
2025-04-25,nv,202516,202343,77,990,45088,66,,,,,,,2.19571,2.19571,32,2023/2024
2025-04-25,oh,202516,202343,77,867,39107,74,,,,,,,2.21699,2.21699,39,2023/2024
2025-04-25,ok,202516,202343,77,334,23361,39,,,,,,,1.42973,1.42973,40,2023/2024
2025-04-25,or,202516,202343,77,451,38693,88,,,,,,,1.16559,1.16559,41,2023/2024
2025-04-25,pa,202516,202343,77,833,68248,100,,,,,,,1.22055,1.22055,42,2023/2024
2025-04-25,pr,202516,202343,77,176,1914,5,,,,,,,9.1954,9.1954,72,2023/2024
2025-04-25,ri,202516,202343,77,157,13998,24,,,,,,,1.12159,1.12159,44,2023/2024
2025-04-25,sc,202516,202343,77,1009,33398,39,,,,,,,3.02114,3.02114,45,2023/2024
2025-04-25,sd,202516,202343,77,81,8113,31,,,,,,,0.998398,0.998398,46,2023/2024
2025-04-25,tn,202516,202343,77,783,35815,99,,,,,,,2.18623,2.18623,47,2023/2024
2025-04-25,tx,202516,202343,77,2240,52210,53,,,,,,,4.29037,4.29037,48,2023/2024
2025-04-25,ut,202516,202343,77,221,18929,48,,,,,,,1.16752,1.16752,49,2023/2024
2025-04-25,va,202516,202343,77,3752,118318,181,,,,,,,3.17112,3.17112,51,2023/2024
2025-04-25,vt,202516,202343,77,48,6417,16,,,,,,,0.748013,0.748013,50,2023/2024
2025-04-25,wa,202516,202343,77,714,74626,109,,,,,,,0.956771,0.956771,53,2023/2024
2025-04-25,wi,202516,202343,77,353,29143,63,,,,,,,1.21127,1.21127,55,2023/2024
2025-04-25,wv,202516,202343,77,272,15337,52,,,,,,,1.77349,1.77349,54,2023/2024
2025-04-25,wy,202516,202343,77,152,3246,18,,,,,,,4.68269,4.68269,56,2023/2024
2025-04-25,ak,202516,202344,76,240,4190,12,,,,,,,5.72792,5.72792,02,2023/2024
2025-04-25,al,202516,202344,76,1517,41538,106,,,,,,,3.65208,3.65208,01,2023/2024
2025-04-25,ar,202516,202344,76,381,14858,48,,,,,,,2.56428,2.56428,05,2023/2024
2025-04-25,az,202516,202344,76,1703,75343,122,,,,,,,2.26033,2.26033,04,2023/2024
2025-04-25,ca,202516,202344,76,10565,273616,209,,,,,,,3.86125,3.86125,06,2023/2024
2025-04-25,co,202516,202344,76,1514,48727,97,,,,,,,3.10711,3.10711,08,2023/2024
2025-04-25,ct,202516,202344,76,870,42070,69,,,,,,,2.06798,2.06798,09,2023/2024
2025-04-25,dc,202516,202344,76,395,7587,7,,,,,,,5.20627,5.20627,11,2023/2024
2025-04-25,de,202516,202344,76,144,13172,22,,,,,,,1.09323,1.09323,10,2023/2024
2025-04-25,fl,202516,202344,76,13095,259292,358,,,,,,,5.05029,5.05029,12,2023/2024
2025-04-25,ga,202516,202344,76,3551,82235,103,,,,,,,4.31811,4.31811,13,2023/2024
2025-04-25,hi,202516,202344,76,1149,34361,43,,,,,,,3.34391,3.34391,15,2023/2024
2025-04-25,ia,202516,202344,76,64,5719,16,,,,,,,1.11908,1.11908,19,2023/2024
2025-04-25,id,202516,202344,76,109,9621,30,,,,,,,1.13294,1.13294,16,2023/2024
2025-04-25,il,202516,202344,76,1466,71541,177,,,,,,,2.04917,2.04917,17,2023/2024
2025-04-25,in,202516,202344,76,1282,72080,161,,,,,,,1.77858,1.77858,18,2023/2024
2025-04-25,ks,202516,202344,76,201,18659,36,,,,,,,1.07723,1.07723,20,2023/2024
2025-04-25,ky,202516,202344,76,737,38186,89,,,,,,,1.93003,1.93003,21,2023/2024
2025-04-25,la,202516,202344,76,1640,42193,87,,,,,,,3.8869,3.8869,22,2023/2024
2025-04-25,ma,202516,202344,76,1489,86511,104,,,,,,,1.72117,1.72117,25,2023/2024
2025-04-25,md,202516,202344,76,1399,48347,71,,,,,,,2.89366,2.89366,24,2023/2024
2025-04-25,me,202516,202344,76,123,14554,52,,,,,,,0.845128,0.845128,23,2023/2024
2025-04-25,mi,202516,202344,76,1747,141595,285,,,,,,,1.2338,1.2338,26,2023/2024
2025-04-25,mn,202516,202344,76,346,36835,74,,,,,,,0.939324,0.939324,27,2023/2024
2025-04-25,mo,202516,202344,76,373,26683,41,,,,,,,1.39789,1.39789,29,2023/2024
2025-04-25,ms,202516,202344,76,672,15016,31,,,,,,,4.47523,4.47523,28,2023/2024
2025-04-25,mt,202516,202344,76,35,6182,28,,,,,,,0.56616,0.56616,30,2023/2024
2025-04-25,nat,202516,202344,76,72232,2478520,4157,17798,24808,,16589,6341,6696,2.94534,2.91432,US,2023/2024
2025-04-25,nc,202516,202344,76,1970,90896,142,,,,,,,2.16731,2.16731,37,2023/2024
2025-04-25,nd,202516,202344,76,116,3701,14,,,,,,,3.13429,3.13429,38,2023/2024
2025-04-25,ne,202516,202344,76,386,15631,92,,,,,,,2.46945,2.46945,31,2023/2024
2025-04-25,nh,202516,202344,76,46,8942,23,,,,,,,0.514426,0.514426,33,2023/2024
2025-04-25,nj,202516,202344,76,942,25624,31,,,,,,,3.67624,3.67624,34,2023/2024
2025-04-25,nm,202516,202344,76,1074,22673,41,,,,,,,4.73691,4.73691,35,2023/2024
2025-04-25,nv,202516,202344,76,1001,43886,66,,,,,,,2.28091,2.28091,32,2023/2024
2025-04-25,oh,202516,202344,76,844,39730,77,,,,,,,2.12434,2.12434,39,2023/2024
2025-04-25,ok,202516,202344,76,325,17151,36,,,,,,,1.89493,1.89493,40,2023/2024
2025-04-25,or,202516,202344,76,467,38653,88,,,,,,,1.20819,1.20819,41,2023/2024
2025-04-25,pa,202516,202344,76,933,66409,102,,,,,,,1.40493,1.40493,42,2023/2024
2025-04-25,pr,202516,202344,76,173,2001,5,,,,,,,8.64568,8.64568,72,2023/2024
2025-04-25,ri,202516,202344,76,169,14271,24,,,,,,,1.18422,1.18422,44,2023/2024
2025-04-25,sc,202516,202344,76,1221,33229,39,,,,,,,3.6745,3.6745,45,2023/2024
2025-04-25,sd,202516,202344,76,59,7625,28,,,,,,,0.77377,0.77377,46,2023/2024
2025-04-25,tn,202516,202344,76,893,34414,98,,,,,,,2.59487,2.59487,47,2023/2024
2025-04-25,tx,202516,202344,76,2238,48351,53,,,,,,,4.62865,4.62865,48,2023/2024
2025-04-25,ut,202516,202344,76,301,19244,48,,,,,,,1.56412,1.56412,49,2023/2024
2025-04-25,va,202516,202344,76,3687,112808,172,,,,,,,3.26839,3.26839,51,2023/2024
2025-04-25,vt,202516,202344,76,46,6029,16,,,,,,,0.762979,0.762979,50,2023/2024
2025-04-25,wa,202516,202344,76,886,75081,109,,,,,,,1.18006,1.18006,53,2023/2024
2025-04-25,wi,202516,202344,76,431,29340,66,,,,,,,1.46898,1.46898,55,2023/2024
2025-04-25,wv,202516,202344,76,269,15315,54,,,,,,,1.75645,1.75645,54,2023/2024
2025-04-25,wy,202516,202344,76,147,2903,18,,,,,,,5.06373,5.06373,56,2023/2024
2025-04-25,ak,202516,202345,75,14,263,1,,,,,,,5.32319,5.32319,02,2023/2024
2025-04-25,al,202516,202345,75,2231,45195,107,,,,,,,4.93639,4.93639,01,2023/2024
2025-04-25,ar,202516,202345,75,511,16402,49,,,,,,,3.11547,3.11547,05,2023/2024
2025-04-25,az,202516,202345,75,2089,79056,122,,,,,,,2.64243,2.64243,04,2023/2024
2025-04-25,ca,202516,202345,75,11836,279729,209,,,,,,,4.23124,4.23124,06,2023/2024
2025-04-25,co,202516,202345,75,1875,51210,97,,,,,,,3.66139,3.66139,08,2023/2024
2025-04-25,ct,202516,202345,75,1027,43277,69,,,,,,,2.37309,2.37309,09,2023/2024
2025-04-25,dc,202516,202345,75,451,7614,7,,,,,,,5.9233,5.9233,11,2023/2024
2025-04-25,de,202516,202345,75,162,15681,27,,,,,,,1.0331,1.0331,10,2023/2024
2025-04-25,fl,202516,202345,75,14379,264116,358,,,,,,,5.4442,5.4442,12,2023/2024
2025-04-25,ga,202516,202345,75,4603,87580,101,,,,,,,5.25577,5.25577,13,2023/2024
2025-04-25,hi,202516,202345,75,1213,30351,43,,,,,,,3.99657,3.99657,15,2023/2024
2025-04-25,ia,202516,202345,75,78,6194,16,,,,,,,1.25928,1.25928,19,2023/2024
2025-04-25,id,202516,202345,75,98,10082,31,,,,,,,0.972029,0.972029,16,2023/2024
2025-04-25,il,202516,202345,75,1744,72908,173,,,,,,,2.39206,2.39206,17,2023/2024
2025-04-25,in,202516,202345,75,1634,75844,161,,,,,,,2.15442,2.15442,18,2023/2024
2025-04-25,ks,202516,202345,75,249,19222,35,,,,,,,1.29539,1.29539,20,2023/2024
2025-04-25,ky,202516,202345,75,929,39296,87,,,,,,,2.36411,2.36411,21,2023/2024
2025-04-25,la,202516,202345,75,2847,47539,87,,,,,,,5.98877,5.98877,22,2023/2024
2025-04-25,ma,202516,202345,75,1615,87097,104,,,,,,,1.85425,1.85425,25,2023/2024
2025-04-25,md,202516,202345,75,1605,49408,70,,,,,,,3.24846,3.24846,24,2023/2024
2025-04-25,me,202516,202345,75,135,14790,52,,,,,,,0.912779,0.912779,23,2023/2024
2025-04-25,mi,202516,202345,75,2109,151038,286,,,,,,,1.39634,1.39634,26,2023/2024
2025-04-25,mn,202516,202345,75,392,36829,73,,,,,,,1.06438,1.06438,27,2023/2024
2025-04-25,mo,202516,202345,75,476,29101,41,,,,,,,1.63568,1.63568,29,2023/2024
2025-04-25,ms,202516,202345,75,879,16313,30,,,,,,,5.38834,5.38834,28,2023/2024
2025-04-25,mt,202516,202345,75,57,6208,28,,,,,,,0.91817,0.91817,30,2023/2024
2025-04-25,nat,202516,202345,75,85459,2568065,4153,21464,29464,,19331,7439,7761,3.40907,3.32776,US,2023/2024
2025-04-25,nc,202516,202345,75,2606,95141,142,,,,,,,2.73909,2.73909,37,2023/2024
2025-04-25,nd,202516,202345,75,158,3654,13,,,,,,,4.32403,4.32403,38,2023/2024
2025-04-25,ne,202516,202345,75,474,17130,92,,,,,,,2.76708,2.76708,31,2023/2024
2025-04-25,nh,202516,202345,75,49,8703,23,,,,,,,0.563024,0.563024,33,2023/2024
2025-04-25,nj,202516,202345,75,1244,27564,33,,,,,,,4.51313,4.51313,34,2023/2024
2025-04-25,nm,202516,202345,75,1115,23521,40,,,,,,,4.74044,4.74044,35,2023/2024
2025-04-25,nv,202516,202345,75,1224,46143,66,,,,,,,2.65262,2.65262,32,2023/2024
2025-04-25,oh,202516,202345,75,953,40437,75,,,,,,,2.35675,2.35675,39,2023/2024
